Idx 324; By LR; LR Iter25 %: 0.27; BT Iter6 %: 0.11; LR Acc: 58.64 | BT Acc: 54.01 | LM Acc: 93.53 | TT Acc: 87.04
Idx 325; By LR; LR Iter25 %: 0.27; BT Iter6 %: 0.11; LR Acc: 58.77 | BT Acc: 54.01 | LM Acc: 93.53 | TT Acc: 87.08
Idx 326; By LM; LR Iter25 %: 0.27; BT Iter6 %: 0.11; LR Acc: 58.90 | BT Acc: 53.78 | LM Acc: 93.56 | TT Acc: 87.12
Idx 327; By LM; LR Iter25 %: 0.27; BT Iter6 %: 0.11; LR Acc: 58.72 | BT Acc: 53.97 | LM Acc: 93.60 | TT Acc: 87.16
Idx 328; By LM; LR Iter25 %: 0.27; BT Iter6 %: 0.11; LR Acc: 58.84 | BT Acc: 54.17 | LM Acc: 93.63 | TT Acc: 87.20
Idx 329; By LR; LR Iter25 %: 0.27; BT Iter6 %: 0.11; LR Acc: 58.66 | BT Acc: 54.17 | LM Acc: 93.63 | TT Acc: 86.93
Idx 330; By LM; LR Iter25 %: 0.27; BT Iter6 %: 0.11; LR Acc: 58.79 | BT Acc: 53.94 | LM Acc: 93.66 | TT Acc: 86.97
Idx 331; By LM; LR Iter25 %: 0.27; BT Iter6 %: 0.11; LR Acc: 58.61 | BT Acc: 53.72 | LM Acc: 93.69 | TT Acc: 87.01
Idx 332; By LM; LR Iter25 %: 0.27; BT Iter6 %: 0.11; LR Acc: 58.73 | BT Acc: 53.91 | LM Acc: 93.72 | TT Acc: 87.05
Idx 333; By LM; LR Iter25 %: 0.27; BT Iter6 %: 0.11; LR Acc: 58.86 | BT Acc: 53.69 | LM Acc: 93.75 | TT Acc: 87.09
Idx 334; By LR; LR Iter26 %: 0.27; BT Iter6 %: 0.11; LR Acc: 58.98 | BT Acc: 53.69 | LM Acc: 93.75 | TT Acc: 87.13
Idx 335; By LM; LR Iter26 %: 0.27; BT Iter6 %: 0.11; LR Acc: 58.81 | BT Acc: 53.88 | LM Acc: 93.30 | TT Acc: 86.87
Idx 336; By LM; LR Iter26 %: 0.27; BT Iter6 %: 0.11; LR Acc: 58.93 | BT Acc: 54.07 | LM Acc: 93.33 | TT Acc: 86.90
Idx 337; By LM; LR Iter26 %: 0.27; BT Iter6 %: 0.11; LR Acc: 59.05 | BT Acc: 53.85 | LM Acc: 93.36 | TT Acc: 86.94
Idx 338; By LR; LR Iter26 %: 0.27; BT Iter6 %: 0.11; LR Acc: 59.17 | BT Acc: 53.85 | LM Acc: 93.36 | TT Acc: 86.98
Idx 339; By LM; LR Iter26 %: 0.27; BT Iter6 %: 0.11; LR Acc: 59.00 | BT Acc: 53.63 | LM Acc: 93.40 | TT Acc: 87.02
Idx 340; By LR; LR Iter26 %: 0.27; BT Iter6 %: 0.11; LR Acc: 59.12 | BT Acc: 53.63 | LM Acc: 93.40 | TT Acc: 87.06
Idx 341; By LM; LR Iter26 %: 0.27; BT Iter6 %: 0.11; LR Acc: 59.24 | BT Acc: 53.82 | LM Acc: 93.43 | TT Acc: 87.10
Idx 342; By LM; LR Iter26 %: 0.27; BT Iter6 %: 0.11; LR Acc: 59.06 | BT Acc: 54.00 | LM Acc: 93.46 | TT Acc: 87.13
Idx 343; By LR; LR Iter26 %: 0.27; BT Iter6 %: 0.10; LR Acc: 59.18 | BT Acc: 54.00 | LM Acc: 93.46 | TT Acc: 87.17
Idx 344; By LR; LR Iter26 %: 0.27; BT Iter6 %: 0.10; LR Acc: 59.30 | BT Acc: 54.00 | LM Acc: 93.46 | TT Acc: 87.21
Idx 345; By LM; LR Iter26 %: 0.27; BT Iter6 %: 0.10; LR Acc: 59.13 | BT Acc: 54.18 | LM Acc: 93.49 | TT Acc: 87.25
Idx 346; By LM; LR Iter26 %: 0.27; BT Iter6 %: 0.10; LR Acc: 59.25 | BT Acc: 53.97 | LM Acc: 93.52 | TT Acc: 87.28
Idx 347; By LM; LR Iter27 %: 0.27; BT Iter6 %: 0.10; LR Acc: 59.08 | BT Acc: 54.15 | LM Acc: 93.55 | TT Acc: 87.32
Idx 348; By LM; LR Iter27 %: 0.27; BT Iter6 %: 0.10; LR Acc: 59.20 | BT Acc: 54.33 | LM Acc: 93.58 | TT Acc: 87.36
Idx 349; By LR; LR Iter27 %: 0.27; BT Iter6 %: 0.10; LR Acc: 59.03 | BT Acc: 54.33 | LM Acc: 93.58 | TT Acc: 87.11
Idx 350; By LM; LR Iter27 %: 0.27; BT Iter6 %: 0.10; LR Acc: 59.14 | BT Acc: 54.12 | LM Acc: 93.61 | TT Acc: 87.14
Idx 351; By LM; LR Iter27 %: 0.27; BT Iter6 %: 0.10; LR Acc: 58.97 | BT Acc: 54.30 | LM Acc: 93.64 | TT Acc: 87.18
Idx 352; By LR; LR Iter27 %: 0.27; BT Iter6 %: 0.10; LR Acc: 59.09 | BT Acc: 54.30 | LM Acc: 93.64 | TT Acc: 87.22
Idx 353; By LM; LR Iter27 %: 0.27; BT Iter6 %: 0.10; LR Acc: 59.21 | BT Acc: 54.47 | LM Acc: 93.67 | TT Acc: 87.25
Idx 354; By LR; LR Iter27 %: 0.27; BT Iter6 %: 0.10; LR Acc: 59.32 | BT Acc: 54.47 | LM Acc: 93.67 | TT Acc: 87.29
Idx 355; By LM; LR Iter27 %: 0.27; BT Iter6 %: 0.10; LR Acc: 59.15 | BT Acc: 54.65 | LM Acc: 93.69 | TT Acc: 87.32
Idx 356; By LM; LR Iter27 %: 0.27; BT Iter6 %: 0.10; LR Acc: 59.27 | BT Acc: 54.83 | LM Acc: 93.72 | TT Acc: 87.36
Idx 357; By LR; LR Iter27 %: 0.27; BT Iter6 %: 0.10; LR Acc: 59.38 | BT Acc: 54.83 | LM Acc: 93.72 | TT Acc: 87.39
Idx 358; By LR; LR Iter27 %: 0.28; BT Iter6 %: 0.10; LR Acc: 59.50 | BT Acc: 54.83 | LM Acc: 93.72 | TT Acc: 87.43
Idx 359; By LM; LR Iter27 %: 0.28; BT Iter6 %: 0.10; LR Acc: 59.33 | BT Acc: 55.00 | LM Acc: 93.30 | TT Acc: 87.19
Idx 360; By LM; LR Iter28 %: 0.28; BT Iter7 %: 0.10; LR Acc: 59.17 | BT Acc: 55.17 | LM Acc: 92.89 | TT Acc: 86.94
Idx 361; By LM; LR Iter28 %: 0.27; BT Iter7 %: 0.10; LR Acc: 59.00 | BT Acc: 55.34 | LM Acc: 92.48 | TT Acc: 86.70
Idx 362; By LR; LR Iter28 %: 0.28; BT Iter7 %: 0.10; LR Acc: 59.12 | BT Acc: 55.34 | LM Acc: 92.48 | TT Acc: 86.74
Idx 363; By LM; LR Iter28 %: 0.28; BT Iter7 %: 0.10; LR Acc: 59.23 | BT Acc: 55.51 | LM Acc: 92.51 | TT Acc: 86.78
Idx 364; By LM; LR Iter28 %: 0.27; BT Iter7 %: 0.10; LR Acc: 59.34 | BT Acc: 55.68 | LM Acc: 92.54 | TT Acc: 86.81
Idx 365; By LM; LR Iter28 %: 0.27; BT Iter7 %: 0.10; LR Acc: 59.45 | BT Acc: 55.47 | LM Acc: 92.58 | TT Acc: 86.85
Idx 366; By LM; LR Iter28 %: 0.27; BT Iter7 %: 0.10; LR Acc: 59.56 | BT Acc: 55.26 | LM Acc: 92.61 | TT Acc: 86.89
Idx 367; By LM; LR Iter28 %: 0.27; BT Iter7 %: 0.10; LR Acc: 59.67 | BT Acc: 55.43 | LM Acc: 92.64 | TT Acc: 86.92
Idx 368; By LM; LR Iter28 %: 0.27; BT Iter7 %: 0.10; LR Acc: 59.78 | BT Acc: 55.22 | LM Acc: 92.67 | TT Acc: 86.96
Idx 369; By LM; LR Iter29 %: 0.27; BT Iter7 %: 0.10; LR Acc: 59.89 | BT Acc: 55.02 | LM Acc: 92.70 | TT Acc: 86.99
Idx 370; By LR; LR Iter29 %: 0.27; BT Iter7 %: 0.10; LR Acc: 60.00 | BT Acc: 55.02 | LM Acc: 92.70 | TT Acc: 87.03
Idx 371; By LM; LR Iter29 %: 0.27; BT Iter7 %: 0.10; LR Acc: 59.84 | BT Acc: 55.19 | LM Acc: 92.74 | TT Acc: 87.06
Idx 372; By LR; LR Iter29 %: 0.27; BT Iter7 %: 0.10; LR Acc: 59.95 | BT Acc: 55.19 | LM Acc: 92.74 | TT Acc: 87.10
Idx 373; By LM; LR Iter29 %: 0.27; BT Iter7 %: 0.10; LR Acc: 60.05 | BT Acc: 55.35 | LM Acc: 92.77 | TT Acc: 87.13
Idx 374; By LM; LR Iter29 %: 0.27; BT Iter7 %: 0.10; LR Acc: 59.89 | BT Acc: 55.51 | LM Acc: 92.80 | TT Acc: 87.17
Idx 375; By LR; LR Iter29 %: 0.27; BT Iter7 %: 0.10; LR Acc: 60.00 | BT Acc: 55.51 | LM Acc: 92.80 | TT Acc: 87.20
Idx 376; By LR; LR Iter29 %: 0.28; BT Iter7 %: 0.10; LR Acc: 59.84 | BT Acc: 55.51 | LM Acc: 92.80 | TT Acc: 86.97
Idx 377; By LM; LR Iter29 %: 0.28; BT Iter7 %: 0.10; LR Acc: 59.95 | BT Acc: 55.31 | LM Acc: 92.83 | TT Acc: 87.00
Idx 378; By LM; LR Iter29 %: 0.28; BT Iter7 %: 0.10; LR Acc: 59.79 | BT Acc: 55.47 | LM Acc: 92.86 | TT Acc: 87.04
Idx 379; By LM; LR Iter29 %: 0.27; BT Iter7 %: 0.09; LR Acc: 59.63 | BT Acc: 55.64 | LM Acc: 92.89 | TT Acc: 87.07
Idx 380; By LR; LR Iter29 %: 0.28; BT Iter7 %: 0.09; LR Acc: 59.47 | BT Acc: 55.64 | LM Acc: 92.89 | TT Acc: 86.84
Idx 381; By LM; LR Iter29 %: 0.28; BT Iter7 %: 0.09; LR Acc: 59.58 | BT Acc: 55.80 | LM Acc: 92.92 | TT Acc: 86.88
Idx 382; By LR; LR Iter30 %: 0.28; BT Iter7 %: 0.09; LR Acc: 59.69 | BT Acc: 55.80 | LM Acc: 92.92 | TT Acc: 86.91
Idx 383; By LM; LR Iter30 %: 0.28; BT Iter7 %: 0.09; LR Acc: 59.79 | BT Acc: 55.60 | LM Acc: 92.95 | TT Acc: 86.95
Idx 384; By LM; LR Iter30 %: 0.28; BT Iter7 %: 0.09; LR Acc: 59.90 | BT Acc: 55.40 | LM Acc: 92.56 | TT Acc: 86.72
Idx 385; By LM; LR Iter30 %: 0.28; BT Iter7 %: 0.09; LR Acc: 59.74 | BT Acc: 55.56 | LM Acc: 92.59 | TT Acc: 86.75
Idx 386; By LM; LR Iter30 %: 0.27; BT Iter7 %: 0.09; LR Acc: 59.84 | BT Acc: 55.36 | LM Acc: 92.62 | TT Acc: 86.79
Idx 387; By LM; LR Iter30 %: 0.27; BT Iter7 %: 0.09; LR Acc: 59.95 | BT Acc: 55.16 | LM Acc: 92.65 | TT Acc: 86.82
Idx 388; By LM; LR Iter30 %: 0.27; BT Iter7 %: 0.09; LR Acc: 60.05 | BT Acc: 54.96 | LM Acc: 92.68 | TT Acc: 86.86
Idx 389; By LR; LR Iter30 %: 0.28; BT Iter7 %: 0.09; LR Acc: 60.15 | BT Acc: 54.96 | LM Acc: 92.68 | TT Acc: 86.89
Idx 390; By LM; LR Iter30 %: 0.27; BT Iter7 %: 0.09; LR Acc: 60.26 | BT Acc: 54.77 | LM Acc: 92.71 | TT Acc: 86.92
Idx 391; By LM; LR Iter30 %: 0.27; BT Iter7 %: 0.09; LR Acc: 60.36 | BT Acc: 54.58 | LM Acc: 92.74 | TT Acc: 86.96
Idx 392; By LM; LR Iter31 %: 0.27; BT Iter7 %: 0.09; LR Acc: 60.20 | BT Acc: 54.39 | LM Acc: 92.37 | TT Acc: 86.73
Idx 393; By LM; LR Iter31 %: 0.27; BT Iter7 %: 0.09; LR Acc: 60.31 | BT Acc: 54.55 | LM Acc: 92.40 | TT Acc: 86.77
Idx 394; By LM; LR Iter31 %: 0.27; BT Iter7 %: 0.09; LR Acc: 60.41 | BT Acc: 54.70 | LM Acc: 92.43 | TT Acc: 86.80
Idx 395; By LM; LR Iter31 %: 0.27; BT Iter7 %: 0.09; LR Acc: 60.25 | BT Acc: 54.86 | LM Acc: 92.46 | TT Acc: 86.84
Idx 396; By LM; LR Iter31 %: 0.27; BT Iter7 %: 0.09; LR Acc: 60.35 | BT Acc: 54.67 | LM Acc: 92.49 | TT Acc: 86.87
Idx 397; By LM; LR Iter31 %: 0.27; BT Iter7 %: 0.09; LR Acc: 60.20 | BT Acc: 54.48 | LM Acc: 92.52 | TT Acc: 86.90
Idx 398; By LM; LR Iter31 %: 0.27; BT Iter7 %: 0.09; LR Acc: 60.05 | BT Acc: 54.30 | LM Acc: 92.55 | TT Acc: 86.93
Idx 399; By LR; LR Iter31 %: 0.27; BT Iter7 %: 0.09; LR Acc: 60.15 | BT Acc: 54.30 | LM Acc: 92.55 | TT Acc: 86.97
Idx 400; By LM; LR Iter31 %: 0.27; BT Iter7 %: 0.09; LR Acc: 60.00 | BT Acc: 54.45 | LM Acc: 92.58 | TT Acc: 87.00
Idx 401; By LM; LR Iter32 %: 0.27; BT Iter8 %: 0.09; LR Acc: 60.10 | BT Acc: 54.27 | LM Acc: 92.61 | TT Acc: 87.03
Idx 402; By LR; LR Iter32 %: 0.27; BT Iter8 %: 0.09; LR Acc: 60.20 | BT Acc: 54.27 | LM Acc: 92.61 | TT Acc: 87.06
Idx 403; By LR; LR Iter32 %: 0.27; BT Iter8 %: 0.09; LR Acc: 60.30 | BT Acc: 54.27 | LM Acc: 92.61 | TT Acc: 87.10
Idx 404; By LR; LR Iter32 %: 0.27; BT Iter8 %: 0.09; LR Acc: 60.40 | BT Acc: 54.27 | LM Acc: 92.61 | TT Acc: 87.13
Idx 405; By LM; LR Iter32 %: 0.27; BT Iter8 %: 0.09; LR Acc: 60.49 | BT Acc: 54.08 | LM Acc: 92.64 | TT Acc: 87.16
Idx 406; By LM; LR Iter32 %: 0.27; BT Iter8 %: 0.09; LR Acc: 60.59 | BT Acc: 54.24 | LM Acc: 92.66 | TT Acc: 87.19
Idx 407; By LM; LR Iter32 %: 0.27; BT Iter8 %: 0.09; LR Acc: 60.44 | BT Acc: 54.05 | LM Acc: 92.69 | TT Acc: 87.22
Idx 408; By LR; LR Iter32 %: 0.27; BT Iter8 %: 0.09; LR Acc: 60.54 | BT Acc: 54.05 | LM Acc: 92.69 | TT Acc: 87.25
Idx 409; By LR; LR Iter32 %: 0.28; BT Iter8 %: 0.09; LR Acc: 60.64 | BT Acc: 54.05 | LM Acc: 92.69 | TT Acc: 87.29
Idx 410; By LR; LR Iter32 %: 0.28; BT Iter8 %: 0.09; LR Acc: 60.73 | BT Acc: 54.05 | LM Acc: 92.69 | TT Acc: 87.32
Idx 411; By LM; LR Iter32 %: 0.28; BT Iter8 %: 0.09; LR Acc: 60.83 | BT Acc: 54.21 | LM Acc: 92.72 | TT Acc: 87.35
Idx 412; By LM; LR Iter32 %: 0.28; BT Iter8 %: 0.09; LR Acc: 60.92 | BT Acc: 54.03 | LM Acc: 92.75 | TT Acc: 87.38
Idx 413; By LM; LR Iter32 %: 0.28; BT Iter8 %: 0.09; LR Acc: 61.02 | BT Acc: 53.85 | LM Acc: 92.78 | TT Acc: 87.41
Idx 414; By LM; LR Iter32 %: 0.28; BT Iter8 %: 0.09; LR Acc: 60.87 | BT Acc: 54.00 | LM Acc: 92.80 | TT Acc: 87.44
Idx 415; By LM; LR Iter33 %: 0.27; BT Iter8 %: 0.09; LR Acc: 60.72 | BT Acc: 54.15 | LM Acc: 92.83 | TT Acc: 87.47
Idx 416; By LM; LR Iter33 %: 0.27; BT Iter8 %: 0.09; LR Acc: 60.82 | BT Acc: 53.97 | LM Acc: 92.86 | TT Acc: 87.50
Idx 417; By LM; LR Iter33 %: 0.27; BT Iter8 %: 0.09; LR Acc: 60.91 | BT Acc: 53.80 | LM Acc: 92.88 | TT Acc: 87.53
Idx 418; By LM; LR Iter33 %: 0.27; BT Iter8 %: 0.09; LR Acc: 61.00 | BT Acc: 53.95 | LM Acc: 92.91 | TT Acc: 87.56
Idx 419; By LR; LR Iter33 %: 0.27; BT Iter8 %: 0.09; LR Acc: 61.10 | BT Acc: 53.95 | LM Acc: 92.91 | TT Acc: 87.59
Idx 420; By LM; LR Iter33 %: 0.27; BT Iter8 %: 0.09; LR Acc: 61.19 | BT Acc: 54.10 | LM Acc: 92.94 | TT Acc: 87.62
Idx 421; By LM; LR Iter33 %: 0.27; BT Iter8 %: 0.09; LR Acc: 61.28 | BT Acc: 54.25 | LM Acc: 92.96 | TT Acc: 87.65
Idx 422; By LM; LR Iter33 %: 0.27; BT Iter8 %: 0.09; LR Acc: 61.37 | BT Acc: 54.40 | LM Acc: 92.99 | TT Acc: 87.68
Idx 423; By LM; LR Iter33 %: 0.27; BT Iter8 %: 0.09; LR Acc: 61.23 | BT Acc: 54.22 | LM Acc: 92.65 | TT Acc: 87.47
Idx 424; By LR; LR Iter34 %: 0.27; BT Iter8 %: 0.08; LR Acc: 61.32 | BT Acc: 54.22 | LM Acc: 92.65 | TT Acc: 87.50
Idx 425; By LR; LR Iter34 %: 0.28; BT Iter8 %: 0.08; LR Acc: 61.41 | BT Acc: 54.22 | LM Acc: 92.65 | TT Acc: 87.53
Idx 426; By LM; LR Iter34 %: 0.27; BT Iter8 %: 0.08; LR Acc: 61.27 | BT Acc: 54.37 | LM Acc: 92.67 | TT Acc: 87.56
Idx 427; By LR; LR Iter34 %: 0.28; BT Iter8 %: 0.08; LR Acc: 61.36 | BT Acc: 54.37 | LM Acc: 92.67 | TT Acc: 87.59
Idx 428; By LR; LR Iter34 %: 0.28; BT Iter8 %: 0.08; LR Acc: 61.45 | BT Acc: 54.37 | LM Acc: 92.67 | TT Acc: 87.62
Idx 429; By LR; LR Iter34 %: 0.28; BT Iter8 %: 0.08; LR Acc: 61.54 | BT Acc: 54.37 | LM Acc: 92.67 | TT Acc: 87.65
Idx 430; By LM; LR Iter34 %: 0.28; BT Iter8 %: 0.08; LR Acc: 61.63 | BT Acc: 54.52 | LM Acc: 92.70 | TT Acc: 87.67
Idx 431; By LM; LR Iter34 %: 0.28; BT Iter8 %: 0.08; LR Acc: 61.72 | BT Acc: 54.34 | LM Acc: 92.73 | TT Acc: 87.70
Idx 432; By LM; LR Iter34 %: 0.28; BT Iter8 %: 0.08; LR Acc: 61.81 | BT Acc: 54.49 | LM Acc: 92.75 | TT Acc: 87.73
Idx 433; By LR; LR Iter34 %: 0.28; BT Iter8 %: 0.08; LR Acc: 61.89 | BT Acc: 54.49 | LM Acc: 92.75 | TT Acc: 87.76
Idx 434; By LM; LR Iter34 %: 0.28; BT Iter8 %: 0.08; LR Acc: 61.75 | BT Acc: 54.63 | LM Acc: 92.78 | TT Acc: 87.79
Idx 435; By LR; LR Iter34 %: 0.28; BT Iter8 %: 0.08; LR Acc: 61.84 | BT Acc: 54.63 | LM Acc: 92.78 | TT Acc: 87.82
Idx 436; By LR; LR Iter34 %: 0.28; BT Iter8 %: 0.08; LR Acc: 61.93 | BT Acc: 54.63 | LM Acc: 92.78 | TT Acc: 87.84
Idx 437; By LM; LR Iter34 %: 0.28; BT Iter8 %: 0.08; LR Acc: 61.78 | BT Acc: 54.46 | LM Acc: 92.81 | TT Acc: 87.87
Idx 438; By LR; LR Iter34 %: 0.28; BT Iter8 %: 0.08; LR Acc: 61.87 | BT Acc: 54.46 | LM Acc: 92.81 | TT Acc: 87.90
Idx 439; By LM; LR Iter34 %: 0.28; BT Iter8 %: 0.08; LR Acc: 61.96 | BT Acc: 54.60 | LM Acc: 92.47 | TT Acc: 87.70
Idx 440; By LR; LR Iter34 %: 0.28; BT Iter8 %: 0.08; LR Acc: 62.05 | BT Acc: 54.60 | LM Acc: 92.47 | TT Acc: 87.73
Idx 441; By LM; LR Iter34 %: 0.28; BT Iter8 %: 0.08; LR Acc: 62.13 | BT Acc: 54.43 | LM Acc: 92.50 | TT Acc: 87.76
Idx 442; By LM; LR Iter35 %: 0.28; BT Iter8 %: 0.08; LR Acc: 62.22 | BT Acc: 54.57 | LM Acc: 92.53 | TT Acc: 87.78
Idx 443; By LM; LR Iter35 %: 0.28; BT Iter8 %: 0.08; LR Acc: 62.08 | BT Acc: 54.40 | LM Acc: 92.55 | TT Acc: 87.81
Idx 444; By LR; LR Iter35 %: 0.28; BT Iter8 %: 0.08; LR Acc: 62.16 | BT Acc: 54.40 | LM Acc: 92.55 | TT Acc: 87.84
Idx 445; By LM; LR Iter35 %: 0.28; BT Iter8 %: 0.08; LR Acc: 62.25 | BT Acc: 54.55 | LM Acc: 92.58 | TT Acc: 87.87
Idx 446; By LM; LR Iter35 %: 0.28; BT Iter8 %: 0.08; LR Acc: 62.33 | BT Acc: 54.38 | LM Acc: 92.61 | TT Acc: 87.89
Idx 447; By LM; LR Iter35 %: 0.28; BT Iter8 %: 0.08; LR Acc: 62.42 | BT Acc: 54.52 | LM Acc: 92.63 | TT Acc: 87.92
Idx 448; By LR; LR Iter35 %: 0.28; BT Iter8 %: 0.08; LR Acc: 62.50 | BT Acc: 54.52 | LM Acc: 92.63 | TT Acc: 87.95
Idx 449; By LR; LR Iter35 %: 0.29; BT Iter8 %: 0.08; LR Acc: 62.58 | BT Acc: 54.52 | LM Acc: 92.63 | TT Acc: 87.97
Idx 450; By LM; LR Iter35 %: 0.28; BT Iter8 %: 0.08; LR Acc: 62.44 | BT Acc: 54.66 | LM Acc: 92.66 | TT Acc: 88.00
Idx 451; By LR; LR Iter35 %: 0.29; BT Iter8 %: 0.08; LR Acc: 62.53 | BT Acc: 54.66 | LM Acc: 92.66 | TT Acc: 88.03
Idx 452; By LM; LR Iter35 %: 0.29; BT Iter8 %: 0.08; LR Acc: 62.61 | BT Acc: 54.49 | LM Acc: 92.68 | TT Acc: 88.05
Idx 453; By LM; LR Iter35 %: 0.28; BT Iter8 %: 0.08; LR Acc: 62.69 | BT Acc: 54.32 | LM Acc: 92.71 | TT Acc: 88.08
Idx 454; By LR; LR Iter36 %: 0.29; BT Iter8 %: 0.08; LR Acc: 62.78 | BT Acc: 54.32 | LM Acc: 92.71 | TT Acc: 88.11
Idx 455; By LR; LR Iter36 %: 0.29; BT Iter8 %: 0.08; LR Acc: 62.86 | BT Acc: 54.32 | LM Acc: 92.71 | TT Acc: 88.13
Idx 456; By LR; LR Iter36 %: 0.29; BT Iter8 %: 0.08; LR Acc: 62.72 | BT Acc: 54.32 | LM Acc: 92.71 | TT Acc: 87.94
Idx 457; By LR; LR Iter36 %: 0.29; BT Iter8 %: 0.08; LR Acc: 62.58 | BT Acc: 54.32 | LM Acc: 92.71 | TT Acc: 87.75
Idx 458; By LR; LR Iter36 %: 0.29; BT Iter8 %: 0.08; LR Acc: 62.45 | BT Acc: 54.32 | LM Acc: 92.71 | TT Acc: 87.55
Idx 459; By LM; LR Iter36 %: 0.29; BT Iter9 %: 0.08; LR Acc: 62.53 | BT Acc: 54.46 | LM Acc: 92.73 | TT Acc: 87.58
Idx 460; By LR; LR Iter36 %: 0.29; BT Iter9 %: 0.08; LR Acc: 62.61 | BT Acc: 54.46 | LM Acc: 92.73 | TT Acc: 87.61
Idx 461; By LR; LR Iter36 %: 0.30; BT Iter9 %: 0.08; LR Acc: 62.69 | BT Acc: 54.46 | LM Acc: 92.73 | TT Acc: 87.64
Idx 462; By LR; LR Iter36 %: 0.30; BT Iter9 %: 0.08; LR Acc: 62.77 | BT Acc: 54.46 | LM Acc: 92.73 | TT Acc: 87.66
Idx 463; By LM; LR Iter36 %: 0.30; BT Iter9 %: 0.08; LR Acc: 62.63 | BT Acc: 54.29 | LM Acc: 92.76 | TT Acc: 87.69
Idx 464; By LM; LR Iter36 %: 0.30; BT Iter9 %: 0.08; LR Acc: 62.72 | BT Acc: 54.43 | LM Acc: 92.78 | TT Acc: 87.72
Idx 465; By LM; LR Iter36 %: 0.29; BT Iter9 %: 0.08; LR Acc: 62.80 | BT Acc: 54.27 | LM Acc: 92.81 | TT Acc: 87.74
Idx 466; By LR; LR Iter36 %: 0.30; BT Iter9 %: 0.08; LR Acc: 62.88 | BT Acc: 54.27 | LM Acc: 92.81 | TT Acc: 87.77
Idx 467; By LR; LR Iter36 %: 0.30; BT Iter9 %: 0.08; LR Acc: 62.96 | BT Acc: 54.27 | LM Acc: 92.81 | TT Acc: 87.79
Idx 468; By LR; LR Iter36 %: 0.30; BT Iter9 %: 0.08; LR Acc: 63.03 | BT Acc: 54.27 | LM Acc: 92.81 | TT Acc: 87.82
Idx 469; By LR; LR Iter36 %: 0.30; BT Iter9 %: 0.08; LR Acc: 63.11 | BT Acc: 54.27 | LM Acc: 92.81 | TT Acc: 87.85
Idx 470; By LM; LR Iter36 %: 0.30; BT Iter9 %: 0.08; LR Acc: 62.98 | BT Acc: 54.10 | LM Acc: 92.83 | TT Acc: 87.87
Idx 471; By LR; LR Iter36 %: 0.30; BT Iter9 %: 0.08; LR Acc: 63.06 | BT Acc: 54.10 | LM Acc: 92.83 | TT Acc: 87.90
Idx 472; By LR; LR Iter36 %: 0.30; BT Iter9 %: 0.08; LR Acc: 63.14 | BT Acc: 54.10 | LM Acc: 92.83 | TT Acc: 87.92
Idx 473; By LM; LR Iter36 %: 0.30; BT Iter9 %: 0.08; LR Acc: 63.21 | BT Acc: 54.24 | LM Acc: 92.86 | TT Acc: 87.95
Idx 474; By LR; LR Iter36 %: 0.30; BT Iter9 %: 0.08; LR Acc: 63.29 | BT Acc: 54.24 | LM Acc: 92.86 | TT Acc: 87.97
Idx 475; By LR; LR Iter36 %: 0.31; BT Iter9 %: 0.08; LR Acc: 63.37 | BT Acc: 54.24 | LM Acc: 92.86 | TT Acc: 88.00
Idx 476; By LR; LR Iter36 %: 0.31; BT Iter9 %: 0.08; LR Acc: 63.45 | BT Acc: 54.24 | LM Acc: 92.86 | TT Acc: 88.03
Idx 477; By LM; LR Iter36 %: 0.31; BT Iter9 %: 0.08; LR Acc: 63.52 | BT Acc: 54.38 | LM Acc: 92.88 | TT Acc: 88.05
Idx 478; By LR; LR Iter36 %: 0.31; BT Iter9 %: 0.08; LR Acc: 63.60 | BT Acc: 54.38 | LM Acc: 92.88 | TT Acc: 88.08
Idx 479; By LM; LR Iter36 %: 0.31; BT Iter9 %: 0.08; LR Acc: 63.67 | BT Acc: 54.52 | LM Acc: 92.91 | TT Acc: 88.10
Idx 480; By LR; LR Iter37 %: 0.31; BT Iter9 %: 0.07; LR Acc: 63.75 | BT Acc: 54.52 | LM Acc: 92.91 | TT Acc: 88.12
Idx 481; By LR; LR Iter37 %: 0.31; BT Iter9 %: 0.07; LR Acc: 63.83 | BT Acc: 54.52 | LM Acc: 92.91 | TT Acc: 88.15
Idx 482; By LM; LR Iter37 %: 0.31; BT Iter9 %: 0.07; LR Acc: 63.69 | BT Acc: 54.35 | LM Acc: 92.93 | TT Acc: 88.17
Idx 483; By LM; LR Iter37 %: 0.31; BT Iter9 %: 0.07; LR Acc: 63.77 | BT Acc: 54.19 | LM Acc: 92.95 | TT Acc: 88.20
Idx 484; By LR; LR Iter37 %: 0.31; BT Iter9 %: 0.07; LR Acc: 63.84 | BT Acc: 54.19 | LM Acc: 92.95 | TT Acc: 88.22
Idx 485; By LM; LR Iter37 %: 0.31; BT Iter9 %: 0.07; LR Acc: 63.92 | BT Acc: 54.33 | LM Acc: 92.98 | TT Acc: 88.25
Idx 486; By LM; LR Iter37 %: 0.31; BT Iter9 %: 0.07; LR Acc: 63.99 | BT Acc: 54.17 | LM Acc: 93.00 | TT Acc: 88.27
Idx 487; By LR; LR Iter37 %: 0.31; BT Iter9 %: 0.07; LR Acc: 64.07 | BT Acc: 54.17 | LM Acc: 93.00 | TT Acc: 88.30
